CNJ,NATURE,SUBJECT,IsCriminal,JusticeSegmentVerifier,NatureVerifier,NatureVerifier2,SubjectVerifier,IsCriminalVerifier
5015354-60.2022.8.13.0231,[CRIMINAL] CARTA PRECATÓRIA CRIMINAL,DIREITO PROCESSUAL PENAL (1209) - Objetos de Cartas Precatórias Criminais (15033) - Intimação (15035,TRUE,ok,ok,ok,ok,true
0011802-73.2016.8.16.0014,- Execução Fiscal,10396 - Ambiental,FALSE,ok,ok,no,no,false
0001534-85.2013.8.16.0168,- Execução de Título Extrajudicial,,FALSE,ok,ok,no,vazio,false
0000910-35.2021.8.27.2727,INQUÉRITO POLICIAL - PRISAO EM FLAGRANTE -  CRIMINAL,"Uso de documento falso, Crimes contra a Fé Pública, DIREITO PENAL",TRUE,ok,ok,ok,ok,true
5004426-95.2020.8.24.0075,Procedimento Comum Cível -  Civil - Responsabilidade Civil,"Acidente de trânsito, Indenização por dano material, Responsabilidade civil, DIREITO CIVIL",FALSE,ok,no,no,no,false
0000364-68.2014.5.10.0004,Execução Provisória em Autos Suplementares,Aviso Prévio,FALSE,no,ok,no,no,false
0000364-68.2014.5.10.0004,Execução Provisória em Autos Suplementares,Aviso Prévio,FALSE,no,ok,no,no,false
0001431-54.2018.8.08.0062,Juizado Especial Civel,Execução de Título Extrajudicial,FALSE,ok,no,no,no,false
0000151-74.2015.8.16.0177,- Carta Precatória Cível,4960 - Cédula de Crédito Bancário,FALSE,ok,no,no,no,false
5064632-11.2018.8.09.0157,"- PROCESSO CÍVEL E DO TRABALHO -> Processo de Conhecimento -> Procedimento de Conhecimento -> Procedimentos Especiais -> Procedimentos Regidos por Outros Códigos, Leis Esparsas e Regimentos -> Ação Civil Pública",10012 - DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO -> Atos Administrativos -> Improbidade Administrativa -> Dano ao Erário - L 8.429/1992,FALSE,ok,no,no,no,false
0025016-28.2013.4.01.3300,436 - Procedimento do Juizado Especial Cível,6101 - Auxílio-Doença Previdenciário,FALSE,ok,no,no,no,false
5000614-76.2019.8.08.0026,EXECUÇÃO DE TÍTULO EXTRAJUDICIAL,Cheque (4970),FALSE,ok,ok,no,no,false
5000425-35.2020.8.13.0702,[CÍVEL] EXECUÇÃO DE TÍTULO EXTRAJUDICIAL,DIREITO CIVIL / Obrigações / Espécies de Títulos de Crédito / Cédula de Crédito Bancári DIREITO CIVIL / Obrigações / Espécies de Contratos / Agêncie e Distribuiçã,FALSE,ok,no,no,no,false
5002396-34.2021.8.13.0342,[CÍVEL] PROCEDIMENTO COMUM CÍVEL,DIREITO DO CONSUMIDOR (1156) - Responsabilidade do Fornecedor (6220) - Interpretação / Revisão de Contrat,FALSE,ok,no,no,no,false
5402066-67.2020.8.09.0099,PROCESSO CÍVEL E DO TRABALHO -> Processo de Conhecimento -> Procedimento de Conhecimento -> Procedimento do Juizado Especial Cível,DIREITO CIVIL -> Responsabilidade Civil -> Indenização por Dano Moral -> Direito de Imagem - Lei 10406/02,FALSE,ok,no,no,no,false
0006811-32.2017.8.11.0055,Carta Precatória,Carta Precatória->Cartas->PROCESSO CRIMINAL,TRUE,ok,ok,no,ok,true
5000501-75.2010.4.04.7013,INQUÉRITO POLICIAL - PRISAO EM FLAGRANTE,"Contrabando (art. 334-A), Crimes praticados por particular contra a Administração em geral, DIREITO PENAL",TRUE,ok,ok,ok,ok,true
0063590-70.2016.4.01.3800,283 - Ação Penal - Procedimento Ordinário,3524 - Moeda Falsa Assimilados,TRUE,ok,ok,ok,no,true
0538886-78.2010.8.13.0145,Procedimento Ordinário,Indenização por Dano Moral - Responsabilidade Civil - Civil,FALSE,ok,ok,no,no,false
0012331-81.2020.8.08.0012,Violência Doméstica - Lei Maria da Penha,Medidas Protetivas de urgência (Lei Maria da Penha) Criminal,TRUE,ok,ok,ok,ok,true
0016282-09.2011.8.15.0011,PROCEDIMENTO COMUM CÍVEL (7),Contratos Bancários (9607),FALSE,ok,no,no,no,false
1056830-96.2019.8.26.0100,Procedimento Comum CívelProcedimento Comum Cível,Revisão do Saldo Devedor,FALSE,ok,no,no,no,false
0010121-86.2014.8.20.0124,PROCEDIMENTO DO JUIZADO ESPECIAL CÍVEL (436),"Interpretação / Revisão de Contrato (7770)
Bancários (7752)",FALSE,ok,no,no,no,false
0000034-49.2022.3.00.0000,"""HABEAS CORPUS""",DIREITO PENAL | Crimes Previstos na Legislação Extravagante - DIREITO PENAL | Crimes de Tráfico Ilícito e Uso Indevido de Drogas - DIREITO PENAL | Tráfico de Drogas e Condutas Afins,TRUE,ok,ok,ok,ok,true
5595316-83.2018.8.09.0051,PROCESSO CRIMINAL -> Cartas -> Carta Precatória Criminal,Finalidade - INTIMACAO,TRUE,ok,ok,ok,no,true
0018227-46.2003.8.26.0224,Mandado de Segurança Cível,,FALSE,ok,no,no,vazio,false
0030177-30.2015.4.01.3500,Cível / Previdenciário / Concessão de Benefício / Jef,6095 - Aposentadoria por Invalidez,FALSE,ok,no,no,no,false
0005470-70.2021.8.21.7000,Embargos Infringentes e de Nulidade,Furto Qualificado,TRUE,ok,ok,no,ok,true
0005470-70.2021.8.21.7000,Embargos Infringentes e de Nulidade,Furto Qualificado,TRUE,ok,ok,no,ok,true
5051812-03.2010.8.09.0007,PROCESSO CÍVEL E DO TRABALHO -> Processo de Conhecimento -> Procedimento de Conhecimento -> Procedimento do Juizado Especial Cível,DIREITO CIVIL -> Responsabilidade Civil -> Indenização por Dano Moral - CF e Lei nº 10.406/02 (Código Civil) -,FALSE,ok,no,no,no,false
0043822-61.2014.8.26.0224,Incidente de Falsidade,Usucapião Extraordinária,FALSE,ok,ok,no,no,false
0015519-26.2017.8.06.0115,Divórcio Consensual,AlimentosGuarda | Regulamentação de Visitas,FALSE,ok,ok,no,no,false
1006088-03.2015.8.26.0005,Busca e Apreensão,Propriedade Fiduciária,FALSE,ok,ok,no,no,false
0010785-54.2020.5.03.0020,ETCiv,Atos executórios - Embargos de Terceiro - Objetos de Cartas Precatórias / de Ordem / Rogatórias - DIREITO PROCESSUAL CIVIL E DO TRABALHO,FALSE,no,ok,no,ok,false
0012957-48.2015.8.16.0014,- Execução da Pena,7791 - Pena Privativa de Liberdade,FALSE,ok,ok,ok,ok,true
4000059-03.2013.8.26.0506,Cautelar Inominada,Liminar,FALSE,ok,ok,no,no,false
0001840-41.2020.4.03.6332,1 (CNJ 436) - PROCEDIMENTO DO JUIZADO ESPECIAL CÍVEL,"040103 - APOSENTADORIA POR TEMPO DE SERVIÇO (ART.52/6) E/OU TEMPO DE CONTRIBUIÇÃO - BENEF EM ESPÉCIE/ CONCESSÃO/ CONVERSÃO/ RESTAB/ COMPL, 6099 - DIREITO PREVIDENCIÁRIO - BENEFÍCIOS EM ESPÉCIE - APOSENTADORIA POR TEMPO DE SERVIÇO (ART. 52/4), 013 - CONV DE T DE SERV ESPECIAL EM TEMPO DE SERV COMUM",FALSE,ok,no,no,no,false
1009224-03.2020.8.26.0047,Monitória,Duplicata,FALSE,ok,ok,no,no,false
0010173-76.2014.5.15.0058,CartPrecCiv,Intimação,FALSE,no,ok,no,no,false
0010173-76.2014.5.15.0058,CartPrecCiv,Intimação,FALSE,no,ok,no,no,false
0006882-13.2011.4.03.6130,. EXECUCAO FISCAL,DIVIDA ATIVA - DIREITO TRIBUTARIO,FALSE,ok,ok,no,no,false
1049387-26.2021.8.26.0100,Pedido de Mediação Pré-Processual,Compra e Venda,FALSE,ok,ok,no,no,false
0801009-80.2019.8.10.0086,CARTA PRECATÓRIA CÍVEL (261),DIREITO PROCESSUAL CIVIL E DO TRABALHO - Objetos de cartas precatórias/de ordem - Intimação,FALSE,ok,no,no,no,false
0013119-86.2019.8.26.0996,Execução Provisória,Regime inicial - Semi-aberto,TRUE,ok,ok,no,ok,true
2151718-88.2015.8.26.0000,AGRAVO EM RECURSO ESPECIAL,"DIREITO CIVIL, Obrigações, Espécies de Contratos, Seguro, Responsabilidade Civil, Indenização por Dano Moral",FALSE,ok,ok,no,no,false
0013365-67.2004.8.16.0000,Habeas Corpus Crime,,TRUE,ok,ok,ok,vazio,true
0100242-61.2017.8.20.0123,AÇÃO PENAL - PROCEDIMENTO ORDINÁRIO (283),Crimes de Trânsito (3632),TRUE,ok,ok,ok,ok,true
0001068-73.2008.8.06.0062,Rescisão contratual,Espécies de Contratos,FALSE,ok,ok,no,no,false
0009893-93.2015.8.19.0063,Procedimento Sumário (CADASTRO OU CONVOLAÇÃO ATÉ 17.03.2016),Condomínio,FALSE,ok,ok,no,no,false
0000122-09.2017.8.05.0226,Carta Precatória,DIREITO PENAL(PRINCIPAL),TRUE,ok,ok,no,ok,true
5000814-91.2022.8.13.0106,[CRIMINAL] CARTA PRECATÓRIA CRIMINAL,DIREITO PROCESSUAL CIVIL E DO TRABALHO / Objetos de cartas precatórias/de ordem / Intimaçã,TRUE,ok,ok,ok,no,true
0000903-89.2018.4.01.3508,355 - Carta Precatória Criminal,3574 - Contrabando ou descaminho,TRUE,ok,ok,ok,ok,true
1001181-16.2022.8.26.0368,Despejo por Falta de Pagamento Cumulado Com Cobrança,Locação de Imóvel,FALSE,ok,ok,no,no,false
1408529-20.2022.8.13.0000,Agravo de Instrumento-Cv,DIREITO CIVIL - Responsabilidade Civil - Dano ambiental,FALSE,ok,ok,no,no,false
5000972-54.2021.8.13.0051,[CÍVEL] CARTA PRECATÓRIA CÍVEL,DIREITO PROCESSUAL CIVIL E DO TRABALHO / Objetos de cartas precatórias/de ordem / Intimaçã,FALSE,ok,no,no,no,false
0000112-19.2009.8.08.0013,"Carta Precatória - Notificação, Intimação e Citação",,FALSE,ok,ok,no,vazio,false
0625141-25.2009.8.20.0001,Execução Fiscal - Taxa de Licenciamento de Estabelecimento,Taxa de Licenciamento de Estabelecimento,FALSE,ok,ok,no,no,false
3000242-94.2019.8.06.0034,PROCEDIMENTO DO JUIZADO ESPECIAL CÍVEL (436),Direitos / Deveres do Condômino (10468),FALSE,ok,no,no,no,false
0000813-87.2020.8.12.0043,Inquérito Policial,Tráfico de Drogas e Condutas Afins,TRUE,ok,ok,ok,ok,true
1000809-26.2019.8.26.0157,Despejo por Falta de Pagamento Cumulado Com Cobrança,Locação de Imóvel,FALSE,ok,ok,no,no,false
1561864-45.2018.8.26.0224,Ação Penal - Procedimento Sumaríssimo,Resistência,TRUE,ok,ok,ok,no,true
5004626-20.2022.8.13.0114,RECLAMAÇÃO PRÉ-PROCESSUAL,DIREITO CIVIL / Família / Casamento / Dissoluçã,FALSE,ok,ok,no,no,false
5003290-53.2019.4.04.7200,AÇÃO PENAL,"Uso de documento falso (art. 304), Crimes contra a Fé Pública, DIREITO PENAL",TRUE,ok,ok,ok,ok,true
0000005-87.2017.8.27.2721,INQUÉRITO POLICIAL - PRISAO EM FLAGRANTE - CRIMINAL / ENTORPECENTES,,TRUE,ok,ok,ok,vazio,true
0002417-38.2014.8.26.0000,Revisão Criminal,DIREITO PENAL - Crimes Previstos na Legislação Extravagante - Crimes de Tráfico Ilícito e Uso Indevido de Drogas,TRUE,ok,ok,ok,ok,true
1002668-11.2016.8.26.0019,Monitória,Cheque,FALSE,ok,ok,no,no,false
5323054-35.2019.8.09.0003,"PROCESSO CÍVEL E DO TRABALHO -> Processo de Conhecimento -> Procedimento de Conhecimento -> Procedimentos Especiais -> Procedimentos Regidos por Outros Códigos, Leis Esparsas e Regimentos -> Busca e Apreensão em Alienação Fiduciária",DIREITO PROCESSUAL CIVIL E DO TRABALHO -> Liquidação / Cumprimento / Execução -> Obrigação de Entregar -> Busca e Apreensão -,FALSE,ok,no,no,no,false
0039317-10.2014.8.21.7000,Agravo Interno,Alienação Fiduciária,FALSE,ok,ok,no,no,false
5007721-50.2016.4.04.7002,AÇÃO PENAL,"Contrabando (art. 334-A), Crimes praticados por particular contra a Administração em geral, DIREITO PENAL",TRUE,ok,ok,ok,ok,true
0000463-64.2021.4.03.6311,1 (CNJ 436) - PROCEDIMENTO DO JUIZADO ESPECIAL CÍVEL,040103 - APOSENTADORIA POR TEMPO DE SERVIÇO (ART.52/6) E/OU TEMPO DE CONTRIBUIÇÃO - BENEF EM ESPÉCIE/ CONCESSÃO/ CONVERSÃO/ RESTAB/ COMPL - 6099 - DIREITO PREVIDENCIÁRIO - BENEFÍCIOS EM ESPÉCIE - APOSENTADORIA POR TEMPO DE SERVIÇO (ART. 52/4),FALSE,ok,no,no,no,false
0036013-62.2018.8.13.0411,Procedimento Ordinário,"CIVIL, Obrigações, Espécies de Contratos, Compra e Venda",FALSE,ok,ok,no,no,false
0000726-41.2012.5.08.0119,RECLAMAÇÃO  TRABALHISTA,,FALSE,no,ok,no,vazio,false
5016402-38.2018.8.13.0702,[CÍVEL] EXECUÇÃO DE TÍTULO EXTRAJUDICIAL,Cheque (4970),FALSE,ok,no,no,no,false
0020618-34.2022.5.04.0203,CartPrecCiv,Horas Extras - Duração do Trabalho - DIREITO DO TRABALHO,FALSE,no,ok,no,no,false
5558033-32.2021.8.09.0112,"PROCESSO CÍVEL E DO TRABALHO -> Processo de Conhecimento -> Procedimento de Conhecimento -> Procedimentos Especiais -> Procedimentos Regidos por Outros Códigos, Leis Esparsas e Regimentos -> Despejo por Falta de Pagamento Cumulado Com Cobrança",DIREITO CIVIL -> Obrigações -> Espécies de Contratos -> Locação de Imóvel -> Cobrança de Aluguéis - Sem despejo,FALSE,ok,no,no,no,false
0000342-04.2020.4.03.6333,1 (CNJ 436) - PROCEDIMENTO DO JUIZADO ESPECIAL CÍVEL,"040109 - AUXÍLIO-RECLUSÃO (ART. 80) - BENEF. EM ESPÉCIE/ CONCESSÃO/ CONVERSÃO/ RESTABELECIMENTO/ COMPLEMENTAÇÃO, 6105 - DIREITO PREVIDENCIÁRIO - BENEFÍCIOS EM ESPÉCIE - AUXÍLIO-RECLUSÃO (ART. 80)",FALSE,ok,no,no,ok,true
5261521-02.2019.8.09.0092,PROCESSO CRIMINAL -> Procedimentos Investigatórios -> Termo Circunstanciado,DIREITO PENAL -> Crimes Previstos na Legislação Extravagante -> Crimes de Tráfico Ilícito e Uso Indevido de Drogas -> Posse de Drogas para Consumo Pessoal -> Despenalização / Descriminalização -,TRUE,ok,ok,ok,ok,true
1003323-06.2021.8.26.0084,Despejo por Falta de Pagamento,Locação de Imóvel,FALSE,ok,ok,no,no,false
0000963-57.2016.5.20.0004,RTSum,"Adicional de Horas Extras, Anotação / Baixa / Retificação, Aviso Prévio, CTPS, Contrato Individual de Trabalho, DIREITO DO TRABALHO, Duração do Trabalho, Férias Proporcionais, Horas Extras, Multa de 40% do FGTS, Multa do Artigo 467 da CLT, Multa do Artigo 477 da CLT, Rescisão do Contrato de Trabalho, Verbas Rescisórias",FALSE,no,ok,no,no,false
5014283-72.2016.4.04.7003,CARTA PRECATÓRIA,"Falsificação de documento público (art. 297 e Lei 8.212/91), Crimes contra a Fé Pública, DIREITO PENAL",TRUE,ok,ok,no,ok,true
0278444-67.2011.8.09.0029,- PROCESSO CÍVEL E DO TRABALHO -> Processo de Conhecimento -> Procedimento de Cumprimento de Sentença/Decisão -> Cumprimento de sentença,7621 - DIREITO DO CONSUMIDOR -> Contratos de Consumo -> Seguro - Código Civil e Lei n. 8.078/90 (C.D.C.),FALSE,ok,no,no,no,false
7005100-24.2016.8.22.0014,EXECUÇÃO DE TÍTULO EXTRAJUDICIAL (159),Citação (10938),FALSE,ok,ok,no,no,false
1000587-91.2019.8.11.0087,HOMOLOGAÇÃO DA TRANSAÇÃO EXTRAJUDICIAL (12374),"Alimentos (5779)
Guarda (5802)",FALSE,ok,ok,no,no,false
5003634-51.2021.4.04.7107,INCIDENTE DE RESTITUIÇÃO DE COISAS APREENDIDAS,"Crimes contra a Ordem Tributária (art. 1º ao 3º da Lei 8.137/90 e art. 1º da Lei 4.729/65), Crimes Previstos na Legislação Extravagante, DIREITO PENAL - Prescrição / Extinção da Punibilidade / Parte Geral / DIREITO PENAL",TRUE,ok,ok,ok,ok,true
1007675-03.2020.8.26.0032,Petição (criminal),Petição intermediária,TRUE,ok,ok,ok,no,true
1014027-58.2018.4.01.3400,APELAÇÃO CÍVEL (198),Ingresso e Concurso (10326),FALSE,ok,no,no,no,false
0000018-72.2022.8.17.4990,AUTO DE PRISÃO EM FLAGRANTE,Prisão em flagrante,TRUE,ok,ok,ok,ok,true
0002329-16.2011.8.21.0009,procedimento ordinário - reclusão,crimes de furto,TRUE,ok,ok,ok,ok,true
0045082-63.2014.8.13.0701,[CÍVEL] INVENTÁRIO,Inventário e Partilha (7687),FALSE,ok,no,no,no,false
5002892-41.2019.8.24.0079,Procedimento Comum Cível -  Civil - Responsabilidade Civil,"Acidente de trânsito, Indenização por dano material, Responsabilidade civil, DIREITO CIVIL",FALSE,ok,no,no,no,false
7052301-17.2017.8.22.0001,ALIMENTOS - LEI ESPECIAL Nº 5.478/68 (69),DIREITO CIVIL|Família|Alimentos|,FALSE,ok,ok,no,no,false
0000874-72.2020.5.14.0000,Tutela Antecipada Antecedente,,FALSE,no,ok,no,vazio,false
0238157-84.2022.8.19.0001,Habilitação de Crédito,Recuperação Judicial,FALSE,ok,ok,no,no,false
1006747-83.2014.8.26.0704,Consignação em Pagamento,"Pagamento em Consignação, Adimplemento e Extinção",FALSE,ok,ok,no,no,false
0000508-96.2010.5.15.0148,AP,Custas / Emolumentos,FALSE,no,ok,no,no,false
0000508-96.2010.5.15.0148,AP,Custas / Emolumentos,FALSE,no,ok,no,no,false
0006462-06.2003.8.26.0248,Monitória,,FALSE,ok,ok,no,vazio,false
0000618-04.2010.4.03.6004,58 . CARTA DE ORDEM,CARTAS PRECATORIA/ROGATORIA/ORDEM - CRIMINAL,TRUE,ok,ok,no,ok,true
0003832-09.2020.8.22.0501,Carta Precatória (Criminal),,TRUE,ok,ok,ok,vazio,true
0807545-41.2019.8.15.2003,EXECUÇÃO DE TÍTULO EXTRAJUDICIAL (159),Obrigação de Fazer / Não Fazer (10671),FALSE,ok,ok,no,no,false
0310081-31.2009.8.21.0010,processo cautelar,exibição de documentos ou coisas,FALSE,ok,ok,no,no,false
0075506-29.2021.8.13.0027,[CRIMINAL] INQUÉRITO POLICIAL,DIREITO PENAL / Crimes contra o Patrimônio / Furt,TRUE,ok,ok,ok,ok,true
0043229-69.2014.8.26.0050,Apelação,DIREITO PENAL-Crimes contra a Incolumidade Pública-Incêndio,TRUE,ok,ok,no,ok,true
5004351-66.2021.8.24.0028,Guarda de Família -  Família - Geral,,FALSE,ok,ok,no,vazio,false
0017972-20.2017.8.08.0347,Procedimento do Juizado Especial Cível « Procedimento de Conhecimento « Processo de Conhecimento « PROCESSO CÍVEL E DO TRABALHO,Acidente de Trânsito « Indenização por Dano Moral « Responsabilidade Civil « DIREITO CIVIL,FALSE,ok,no,no,no,false
1000017-96.2021.8.11.0035,AÇÃO PENAL - PROCEDIMENTO ORDINÁRIO,DIREITO PENAL (287) - Crimes contra o Patrimnio (3415) - Furto Qualificado (3417,TRUE,ok,ok,ok,ok,true
4400060-40.2018.8.13.0301,- Execução da Pena,7790 - Pena Restritiva de Direitos,FALSE,ok,ok,ok,ok,true
0005836-78.2019.8.16.0191,- Carta Precatória Criminal,3577 - Comunicação falsa de crime ou de contravenção,TRUE,ok,ok,ok,ok,true
5000106-81.2020.8.24.0081,Petição Cível,"Nota promissória, Espécies de títulos de crédito, Obrigações, DIREITO CIVIL",FALSE,ok,no,no,no,false
0329966-88.2018.4.01.9198,Requisição de Pequeno Valor,6101 - Auxílio-Doença Previdenciário,FALSE,ok,ok,no,no,false
0004389-47.2018.8.16.0011,Medidas Protetivas de urgência (Lei Maria da Penha),Decorrente de Violência Doméstica - Ameaça - Injúria,TRUE,ok,ok,ok,ok,true
0006946-02.2013.8.13.0452,[CÍVEL] PROCEDIMENTO COMUM CÍVEL,Compra e Venda (9587),FALSE,ok,no,no,no,false
0011746-36.2007.8.26.0286,Outros Feitos não Especificados,,FALSE,ok,ok,no,vazio,false
0292456-91.2014.8.13.0313,Inventário,,FALSE,ok,ok,no,vazio,false
5000206-11.2021.8.13.0080,[CÍVEL] CUMPRIMENTO DE SENTENÇA,DIREITO CIVIL / Responsabilidade Civil / Indenização por Dano Material / Acidente de Trânsit,FALSE,ok,no,no,no,false
1000803-52.2017.5.02.0401,Recurso Ordinário Trabalhista,"Anotação / Baixa / Retificação, Adicional de Hora Extra, Aviso Prévio, Dano Moral / Material, Desconto Assistencial, Expurgos Inflacionários, Intervalo 15 Minutos Mulher, Intervalo Interjornadas, Multa do Artigo 477 da CLT",FALSE,no,ok,no,no,false
0011007-93.2019.8.08.0011,Cível,Monitória,FALSE,ok,no,no,no,false
0174794-61.2017.4.02.5157,PROCESSO CÍVEL E DO TRABALHO - Processo de Conhecimento - Procedimento de Conhecimento - Procedimento do Juizado Especial Cível,Aposentadoria por Invalidez - DIREITO PREVIDENCIÁRIO - Benefícios em Espécie - Aposentadoria por Invalidez,FALSE,ok,no,no,no,false
0000809-57.2021.5.09.0008,Cumprimento Provisório de Sentença,,FALSE,no,ok,no,vazio,false
1005060-78.2014.8.26.0152,Reintegração / Manutenção de Posse,"Arrendamento Mercantil, Liminar",FALSE,ok,ok,no,no,false
5034539-85.2021.8.13.0145,[CRIMINAL] AUTO DE PRISÃO EM FLAGRANTE,DIREITO PENAL / CRIMES CONTRA A HONRA / INJÚRI,TRUE,ok,ok,ok,ok,true
5034539-85.2021.8.13.0145,[CRIMINAL] AUTO DE PRISÃO EM FLAGRANTE,DIREITO PENAL / CRIMES CONTRA A HONRA / INJÚRI,TRUE,ok,ok,ok,ok,true
0076956-36.2019.8.13.0525,Inquérito Policial,DIREITO PENAL / Crimes contra o Patrimônio / Roubo Majorad,TRUE,ok,ok,ok,ok,true
5406000-98.2001.5.09.0018,Agravo de Petição,Horas Extras,FALSE,no,ok,no,no,false
0001137-42.2011.8.26.0160,Arrolamento de Bens,Inventário e Partilha,FALSE,ok,ok,no,no,false
5001139-48.2018.4.03.6143,EXECUÇÃO FISCAL (1116),Multas e demais Sanções (10395),FALSE,ok,ok,no,no,false
0801373-36.2021.8.14.0065,- Busca E Apreensão Em Alienação Fiduciária,9582 - Alienação Fiduciária,FALSE,ok,ok,no,no,false
1002588-77.2022.8.26.0038,Requerimento de Apreensão de Veículo,Obrigação de Entregar,FALSE,ok,ok,no,no,false
0026817-58.2019.8.16.0182,- Carta Precatória Criminal,3402 - Ameaça,TRUE,ok,ok,ok,ok,true
0009469-38.2005.8.26.0053,Mandado de Segurança Cível,,FALSE,ok,no,no,vazio,false
1162249-60.2007.8.13.0271,AGRAVO EM RECURSO ESPECIAL,"DIREITO CIVIL, Responsabilidade Civil, Indenização por Dano Moral",FALSE,ok,ok,no,no,false
0015660-98.2009.8.26.0590,Arrolamento de Bens,,FALSE,ok,ok,no,vazio,false
9183438-37.2004.8.26.0000,Correição Parcial Criminal,ASSUNTOS ANTIGOS DO SAJ - PROCESSO SEM NATUREZA,TRUE,ok,ok,ok,no,true
1000295-25.2021.5.02.0318,Execução Provisória em Autos Suplementares,,FALSE,no,ok,no,vazio,false
0003704-58.2020.8.14.0065,Medidas Protetivas De Urgência (lei Maria Da Penha) Cri,Violência Doméstica Contra A Mulher,TRUE,ok,ok,ok,ok,true
1000329-61.2022.5.02.0351,CartPrecCiv,Atos executórios - Objetos de Cartas Precatórias / de Ordem / Rogatórias - DIREITO PROCESSUAL CIVIL E DO TRABALHO,FALSE,no,ok,no,ok,false
0008784-15.2015.8.16.0035,- Recuperação Judicial,5000 - Concurso de Credores,FALSE,ok,ok,no,no,false
0008784-15.2015.8.16.0035,- Recuperação Judicial,5000 - Concurso de Credores,FALSE,ok,ok,no,no,false
5065143-72.2019.4.04.7100,PEDIDO DE QUEBRA DE SIGILO DE DADOS E/OU TELEFÔNIC,"Descaminho (art. 334), Crimes praticados por particular contra a Administração em geral, DIREITO PENAL",TRUE,ok,ok,ok,ok,true
0802199-32.2020.4.05.8100,CARTA PRECATÓRIA CÍVEL,DIREITO PROCESSUAL CIVIL E DO TRABALHO Objetos de cartas precatórias/de ordem Oitiva,FALSE,ok,no,no,ok,true
5004404-02.2020.8.13.0024,[CÍVEL] PROCEDIMENTO DO JUIZADO ESPECIAL CÍVEL,Acidente de Trânsito (10441),FALSE,ok,no,no,no,false
0001598-40.2018.8.17.1220,Auto de Prisão em Flagrante,Crimes de Trânsito,TRUE,ok,ok,ok,ok,true
0002041-33.2014.4.01.3508,436 - Procedimento do Juizado Especial Cível,10159 - Atualização de Conta,FALSE,ok,no,no,no,false
5003148-26.2021.8.13.0400,[CRIMINAL] CARTA PRECATÓRIA CRIMINAL,DIREITO PROCESSUAL CIVIL E DO TRABALHO / Objetos de cartas precatórias/de ordem / Audiência no Deprecant,TRUE,ok,ok,ok,no,true
0003591-95.2015.8.24.0067,Ação Penal - Procedimento Sumaríssimo,"Crimes de Trânsito, Crimes Previstos na Legislação Extravagante, DIREITO PENAL",TRUE,ok,ok,ok,ok,true
0004011-17.2012.4.03.6181,60 . CARTA PRECATORIA,CARTAS PRECATORIA/ROGATORIA/ORDEM - CRIMINAL,TRUE,ok,ok,no,ok,true
0001722-68.2010.8.16.0173,- Cumprimento de sentença,,FALSE,ok,ok,no,vazio,false
0014413-55.2015.4.03.6181,60 . CARTA PRECATORIA,CARTAS PRECATORIA/ROGATORIA/ORDEM - MERA CIENCIA,FALSE,ok,ok,no,no,false
